text,code,lang_rep,code_rep
get the directions to my neighborhood from the beach within 2 miles of my parents neighborhood if I leave at 6 PM and show me when I should leave to get to there at that time,"origin = Location.resolve_from_text(""from the beach within 2 miles of my parents neighborhood"")
origin = utils.sort(origin, ""within 2 miles of my parents neighborhood"")
origin = utils.first(origin)
destination = Location.resolve_from_text(""to my neighborhood"")
date_time = DateTime.resolve_from_text(""6 PM"")
directions = Navigation.find_directions(origin=origin, destination=destination, date_time=date_time)
Responder.respond(response=directions)

estimated_departure = Navigation.find_estimated_departure(destination=destination, date_time=date_time)
Responder.respond(response=estimated_departure)","(None, None)","(None, None)"
"find if I got a reminder for tomorrow, if I will arrive before 5:22 PM to the furthest Burberry plant after leaving before noon the day after tomorrow from my parents neighborhood","arrival_date_time = before arrival_date_time = DateTime.resolve_from_text(""5:22 PM"")
destination = Location.resolve_from_text(""to the furthest Burberry plant"")
destination = utils.sort(destination, ""furthest"")
destination = utils.first(destination)
before departure_time = DateTime.resolve_from_text(""noon the day after tomorrow"")
origin = Location.resolve_from_text(""from my parents neighborhood"")
arrival = Navigation.find_estimated_arrival(source=origin, destination=destination, arrival_date_time=arrival_date_time, departure_date_time=departure_time)
test_navigation_estimate_arrival = bool(departure)

if test_navigation_estimate_arrival:
  person_reminded = Contact.resolve_from_text(""I"")
  date_time = DateTime.resolve_from_text(""tomorrow"")
  reminders = Reminder.find_reminders(person_reminded=person_reminded, date_time=date_time)
  test_reminders = bool(reminders)
  Responder.respond(response=test_reminders)","(None, None)","(None, None)"
create a meeting at 6 PM on my personal calendar and find if I have a meeting for the day after tomorrow on my calendar,"event_name = EventName.resolve_from_text(""a meeting"")
date_time = DateTime.resolve_from_text(""6 PM"")
event_calendar = EventCalendar.resolve_from_text(""my personal calendar"")
Calendar.schedule_event(date_time=date_time, event_name=event_name, event_calendar=event_calendar)

event_calendar = EventCalendar.resolve_from_text(""my calendar"")
date_time = DateTime.resolve_from_text(""the day after tomorrow"")
meetings = Calendar.find_events(date_time=date_time, event_calendar=event_calendar)
test_meetings = bool(meetings)
Responder.respond(response=test_meetings)","(None, None)","(None, None)"
"show me if it chilly and blizzarding in the two nearest harbor at noon in 2 days, unless Boone LLC has all Starbucks sandals on clearance or there is construction near the least popular boulevard at 11 PM","location = Location.resolve_from_text(""Boone LLC"")
product_names = ProductName.resolve_many_from_text(""all Starbucks sandals"")
product_attribute = ProductAttribute.resolve_from_text(""on clearance"")
products = []
for product_name in product_names:
  products += Product.find_products(product_name=product_name, product_attribute=product_attribute, location=location)
test1 = bool(products)
traffic_condition = TrafficCondition.resolve_from_text(""construction"")
location = Location.resolve_from_text(""near the least popular boulevard"")
location = utils.sort(location, ""least popular"")
location = utils.first(location)
date_time = DateTime.resolve_from_text(""11 PM"")
navigation_traffic_info = []
for location in location:
  navigation_traffic_info = Navigation.find_traffic_info(location=location, traffic_condition=traffic_condition, date_time=date_time)
test2 = bool(navigation_traffic_info)
test = test1 or test2
if not test:
  weather_conditions = WeatherCondition.resolve_many_from_text(""chilly and blizzarding"")
  locations = Location.resolve_from_text(""in the 2 nearest harbor"")
  locations = utils.sort(locations, ""nearest"")
  locations = utils.first(locations, 2)
  date_time = DateTime.resolve_from_text(""noon in 2 days"")
  weather_forecasts = []
  for weather_condition in weather_conditions:
    for location in location:
      weather_forecasts += Weather.find_weather_forecasts(date_time=date_time, location=location, weather_condition=weather_condition)
  test_weather_forecasts = bool(weather_forecasts)
  Responder.respond(response=test_weather_forecasts)","(None, None)","(None, None)"
"unless that the heat is turn down to 4564 degrees at 7 AM, erase my first three reminders that I have a meeting at 3pm or to feed the cat","device_name = HomeDeviceName.resolve_from_text(""the heat"")
device_action = HomeDeviceAction.resolve_from_text(""turn down"")
device_value = HomeDeviceValue.resolve_from_text(""4564 degrees"")
date_time = DateTime.resolve_from_text(""7 AM"")
home_devices = SmartHome.find_home_devices(device_action=device_action, device_name=device_name, device_value=device_value, date_time=date_time)
test_home_device = bool(home_devices)

if not test_home_device:
  person_reminded = Contact.resolve_from_text(""my"")
  contents = Content.resolve_many_from_text(""I have a meeting at 3pm or feed the cat"")
  all_reminders = []
  for content in [contents]:
    reminders = Reminder.find_reminders(person_reminded=person_reminded, content=content)
    reminders = first(reminders, 3)
    all_reminders += reminders
  Reminder.delete_reminder(reminders=all_reminders)","(None, None)","(None, None)"
"if not there is a sale on shoes and a sale on milk at Bruce-Villegas, let me know if there is construction near the Amazon warehouse Amazon warehouse at noon","product_attribute = ProductAttribute.resolve_from_text(""a sale"")
product_name1 = ProductName.resolve_from_text(""shoes"")
product_name2 = ProductName.resolve_from_text(""milk"")
location = Location.resolve_from_text(""Bruce-Villegas"")
products = []
for product_name in [product_name1, product_name2]:
  products = products and Product.find_products(product_name=product_name, product_attribute=product_attribute, location=location)
test_products = bool(products)

if not test_products:
  traffic_condition = TrafficCondition.resolve_from_text(""construction"")
  location = Location.resolve_from_text(""near the Amazon warehouse Amazon warehouse"")
  date_time = DateTime.resolve_from_text(""noon"")
  navigation_traffic_info = Navigation.find_traffic_info(location=location, traffic_condition=traffic_condition, date_time=date_time)
  Responder.respond(response=navigation_traffic_info)
  test_navigation_traffic_info = bool(navigation_traffic_info)
  Responder.respond(response=test_navigation_traffic_info)","(None, None)","(None, None)"
show me if it will be lightning on Saturday at my neighborhood and my neighborhood and add freezer to the shopping list,"weather_condition = WeatherCondition.resolve_from_text(""will be lightning"")
date_time = DateTime.resolve_from_text(""Saturday"")
location = Location.resolve_many_from_text(""at my neighborhood and my neighborhood"")
weather_forecasts = []
for location in location:
  weather_forecasts += Weather.find_weather_forecasts(date_time=date_time, location=location, weather_condition=weather_condition)
test_weather_forecasts = bool(weather_forecasts)
Responder.respond(response=test_weather_forecasts)

product_name = ProductName.resolve_from_text(""freezer"")
shopping_list_name = ShoppingListName.resolve_from_text(""the shopping list"")
shopping_list = Shopping.add_to_shopping_list(product_name=product_name, shopping_list_name=shopping_list_name)","(None, None)","(None, None)"
"add butter to my shopping list, if not I have a reminder that the a/c is broken at mindnight","person_reminded = Contact.resolve_from_text(""I"")
content = Content.resolve_from_text(""the a/c is broken"")
date_time = DateTime.resolve_from_text(""mindnight"")
reminders = Reminder.find_reminders(person_reminded=person_reminded, date_time=date_time, content=content)
test_reminders = bool(reminders)

if not test_reminders:
  product_name = ProductName.resolve_from_text(""butter"")
  shopping_list_name = ShoppingListName.resolve_from_text(""my shopping list"")
  shopping_list = Shopping.add_to_shopping_list(product_name=product_name, shopping_list_name=shopping_list_name)","(None, None)","(None, None)"
remove all messages that are from my parents and check if I got an email from Adidas that includes a PDF file,"senders = Contact.resolve_many_from_text(""my parents"")
for sender in [senders]:
  messages = Message.find_messages(sender=sender)
  Message.delete_messages(messages=messages)

contact = Contact.resolve_from_text(""I"")
sender = Contact.resolve_from_text(""Adidas"")
content = Content.resolve_from_text(""a PDF file"")
messages = Message.find_messages(recipient=contact, sender=sender, content=content)
test_messages = bool(messages)
Responder.respond(response=test_messages)","(None, None)","(None, None)"
"after you confirm if it will be smoggy and will be smoggy right now in Henry Squares, show me if at my neighborhood or my office it cool and misting at that time","weather_conditions = WeatherCondition.resolve_many_from_text(""will be smoggy and will be smoggy"")
date_time = DateTime.resolve_from_text(""right now"")
location = Location.resolve_from_text(""in Henry Squares"")
weather_forecasts = []
for weather_condition in weather_conditions:
  weather_forecasts += Weather.find_weather_forecasts(date_time=date_time, location=location, weather_condition=weather_condition)
test_weather_forecasts = bool(weather_forecasts)
Responder.respond(response=test_weather_forecasts)

location = Location.resolve_many_from_text(""at my neighborhood or my office"")
weather_conditions = WeatherCondition.resolve_many_from_text(""cool and misting"")
weather_forecasts = []
for weather_condition in weather_conditions:
  for location in location:
    weather_forecasts += Weather.find_weather_forecasts(date_time=date_time, location=location, weather_condition=weather_condition)
test_weather_forecasts = bool(weather_forecasts)
Responder.respond(response=test_weather_forecasts)","(None, None)","(None, None)"
